County,Year,Unemployment Rate,County_Year_Key
Falls Church City,2016,2.5,Falls Church City_2016
Falls County,2010,8.433333333333334,Falls County_2010
Falls County,2011,8.266666666666667,Falls County_2011
Falls County,2012,7.457142857142857,Falls County_2012
Falls County,2013,7.016666666666667,Falls County_2013
Falls County,2014,5.483333333333333,Falls County_2014
Falls County,2015,4.283333333333333,Falls County_2015
Falls County,2016,4.3999999999999995,Falls County_2016
Fannin County,2010,8.200000000000001,Fannin County_2010
Fannin County,2011,8.258333333333333,Fannin County_2011
Fannin County,2012,7.142857142857143,Fannin County_2012
Fannin County,2013,6.933333333333334,Fannin County_2013
Fannin County,2014,5.316666666666666,Fannin County_2014
Fannin County,2015,4.158333333333333,Fannin County_2015
Fannin County,2016,3.766666666666666,Fannin County_2016
Faribault County,2010,7.133333333333333,Faribault County_2010
Faribault County,2011,7.058333333333334,Faribault County_2011
Faribault County,2012,5.8,Faribault County_2012
Faribault County,2013,5.358333333333333,Faribault County_2013
Faribault County,2014,5.2250000000000005,Faribault County_2014
Faribault County,2015,4.358333333333333,Faribault County_2015
Faribault County,2016,4.3999999999999995,Faribault County_2016
Faulk County,2010,3.4,Faulk County_2010
Faulk County,2011,4.191666666666666,Faulk County_2011
Faulk County,2012,4.05,Faulk County_2012
Faulk County,2013,3.25,Faulk County_2013
Faulk County,2014,3.108333333333333,Faulk County_2014
Faulk County,2015,2.6916666666666664,Faulk County_2015
Faulk County,2016,2.4333333333333336,Faulk County_2016
Faulkner County,2010,6.8999999999999995,Faulkner County_2010
Faulkner County,2011,7.191666666666666,Faulkner County_2011
Faulkner County,2012,6.616666666666667,Faulkner County_2012
Faulkner County,2013,6.575,Faulkner County_2013
Faulkner County,2014,5.641666666666667,Faulkner County_2014
Faulkner County,2015,4.85,Faulkner County_2015
Faulkner County,2016,3.533333333333333,Faulkner County_2016
Fauquier County,2010,5.766666666666667,Fauquier County_2010
Fauquier County,2011,5.5,Fauquier County_2011
Fauquier County,2012,5.141666666666667,Fauquier County_2012
Fauquier County,2013,4.916666666666667,Fauquier County_2013
Fauquier County,2014,4.566666666666666,Fauquier County_2014
Fauquier County,2015,3.933333333333333,Fauquier County_2015
Fauquier County,2016,3.1666666666666665,Fauquier County_2016
Fayette County,2010,9.32,Fayette County_2010
Fayette County,2011,9.090833333333334,Fayette County_2011
Fayette County,2012,8.163478260869566,Fayette County_2012
Fayette County,2013,7.785,Fayette County_2013
Fayette County,2014,6.558333333333334,Fayette County_2014
Fayette County,2015,5.885833333333333,Fayette County_2015
Fayette County,2016,5.5233333333333325,Fayette County_2016
Fentress County,2010,11.4,Fentress County_2010
Fentress County,2011,11.391666666666666,Fentress County_2011
Fentress County,2012,9.725,Fentress County_2012
Fentress County,2013,9.733333333333333,Fentress County_2013
Fentress County,2014,8.391666666666667,Fentress County_2014
Fentress County,2015,7.391666666666667,Fentress County_2015
Fentress County,2016,5.733333333333333,Fentress County_2016
Fergus County,2010,5.733333333333333,Fergus County_2010
Fergus County,2011,6.083333333333333,Fergus County_2011
Fergus County,2012,5.358333333333333,Fergus County_2012
Fergus County,2013,4.908333333333333,Fergus County_2013
Fergus County,2014,4.3,Fergus County_2014
Fergus County,2015,4.158333333333333,Fergus County_2015
Fergus County,2016,3.8666666666666667,Fergus County_2016
Ferry County,2010,15.0,Ferry County_2010
Ferry County,2011,17.375,Ferry County_2011
Ferry County,2012,15.633333333333333,Ferry County_2012
Ferry County,2013,13.533333333333333,Ferry County_2013
Ferry County,2014,11.325000000000001,Ferry County_2014
Ferry County,2015,10.200000000000001,Ferry County_2015
Ferry County,2016,10.633333333333333,Ferry County_2016
Fillmore County,2010,4.783333333333333,Fillmore County_2010
Fillmore County,2011,5.041666666666667,Fillmore County_2011
Fillmore County,2012,4.3875,Fillmore County_2012
Fillmore County,2013,3.995833333333333,Fillmore County_2013
Fillmore County,2014,3.4,Fillmore County_2014
Fillmore County,2015,3.5041666666666664,Fillmore County_2015
Fillmore County,2016,3.3333333333333335,Fillmore County_2016
Finney County,2010,4.533333333333334,Finney County_2010
Finney County,2011,4.2749999999999995,Finney County_2011
Finney County,2012,4.483333333333333,Finney County_2012
Finney County,2013,4.308333333333334,Finney County_2013
Finney County,2014,3.4499999999999997,Finney County_2014
Finney County,2015,3.5500000000000003,Finney County_2015
Finney County,2016,3.0666666666666664,Finney County_2016
Fisher County,2010,6.8999999999999995,Fisher County_2010
Fisher County,2011,6.658333333333334,Fisher County_2011
Fisher County,2012,5.485714285714286,Fisher County_2012
Fisher County,2013,5.358333333333333,Fisher County_2013
Fisher County,2014,4.458333333333333,Fisher County_2014
Fisher County,2015,3.9333333333333336,Fisher County_2015
Fisher County,2016,4.3999999999999995,Fisher County_2016
Flathead County,2010,10.833333333333334,Flathead County_2010
Flathead County,2011,10.958333333333334,Flathead County_2011
Flathead County,2012,9.049999999999999,Flathead County_2012
Flathead County,2013,7.691666666666666,Flathead County_2013
Flathead County,2014,6.433333333333334,Flathead County_2014
Flathead County,2015,5.683333333333334,Flathead County_2015
Flathead County,2016,5.466666666666666,Flathead County_2016
Fleming County,2010,10.366666666666667,Fleming County_2010
Fleming County,2011,10.625,Fleming County_2011
Fleming County,2012,9.041666666666666,Fleming County_2012
Fleming County,2013,9.5,Fleming County_2013
Fleming County,2014,7.708333333333333,Fleming County_2014
Fleming County,2015,6.266666666666667,Fleming County_2015
Fleming County,2016,5.3,Fleming County_2016
Florence County,2010,10.15,Florence County_2010
Florence County,2011,10.6,Florence County_2011
Florence County,2012,8.991666666666667,Florence County_2012
Florence County,2013,8.266666666666667,Florence County_2013
Florence County,2014,7.3125,Florence County_2014
Florence County,2015,6.7124999999999995,Florence County_2015
Florence County,2016,5.883333333333333,Florence County_2016
Floyd County,2010,8.046666666666667,Floyd County_2010
Floyd County,2011,7.928333333333333,Floyd County_2011
Floyd County,2012,7.525454545454545,Floyd County_2012
Floyd County,2013,7.873333333333333,Floyd County_2013
Floyd County,2014,6.308333333333334,Floyd County_2014
Floyd County,2015,5.3933333333333335,Floyd County_2015
Floyd County,2016,5.3933333333333335,Floyd County_2016
Fluvanna County,2010,5.766666666666667,Fluvanna County_2010
Fluvanna County,2011,5.8,Fluvanna County_2011
Fluvanna County,2012,5.233333333333333,Fluvanna County_2012
Fluvanna County,2013,4.75,Fluvanna County_2013
Fluvanna County,2014,4.383333333333334,Fluvanna County_2014
Fluvanna County,2015,3.733333333333333,Fluvanna County_2015
Fluvanna County,2016,3.033333333333333,Fluvanna County_2016
Foard County,2010,7.366666666666667,Foard County_2010
Foard County,2011,7.375,Foard County_2011
Foard County,2012,5.914285714285714,Foard County_2012
Foard County,2013,5.116666666666666,Foard County_2013
Foard County,2014,4.191666666666666,Foard County_2014
Foard County,2015,4.325,Foard County_2015
Foard County,2016,4.3,Foard County_2016
Fond du Lac County,2010,7.133333333333333,Fond du Lac County_2010
Fond du Lac County,2011,7.308333333333334,Fond du Lac County_2011
Fond du Lac County,2012,6.491666666666667,Fond du Lac County_2012
Fond du Lac County,2013,6.1499999999999995,Fond du Lac County_2013
Fond du Lac County,2014,4.925,Fond du Lac County_2014
Fond du Lac County,2015,4.116666666666666,Fond du Lac County_2015
Fond du Lac County,2016,3.4,Fond du Lac County_2016
Ford County,2010,6.216666666666666,Ford County_2010
Ford County,2011,6.5249999999999995,Ford County_2011
Ford County,2012,5.745833333333334,Ford County_2012
Ford County,2013,5.833333333333333,Ford County_2013
Ford County,2014,4.929166666666666,Ford County_2014
Ford County,2015,4.433333333333333,Ford County_2015
Ford County,2016,4.3999999999999995,Ford County_2016
Forest County,2010,9.683333333333334,Forest County_2010
Forest County,2011,10.516666666666667,Forest County_2011
Forest County,2012,10.375,Forest County_2012
Forest County,2013,10.420833333333333,Forest County_2013
Forest County,2014,8.366666666666667,Forest County_2014
Forest County,2015,7.604166666666667,Forest County_2015
Forest County,2016,7.3999999999999995,Forest County_2016
Forrest County,2010,9.4,Forrest County_2010
Forrest County,2011,10.125,Forrest County_2011
Forrest County,2012,9.041666666666666,Forrest County_2012
Forrest County,2013,8.483333333333333,Forrest County_2013
Forrest County,2014,7.441666666666666,Forrest County_2014
Forrest County,2015,6.375,Forrest County_2015
Forrest County,2016,5.366666666666667,Forrest County_2016
Forsyth County,2010,9.566666666666668,Forsyth County_2010
Forsyth County,2011,9.825000000000001,Forsyth County_2011
Forsyth County,2012,8.833333333333334,Forsyth County_2012
Forsyth County,2013,7.5,Forsyth County_2013
Forsyth County,2014,5.983333333333333,Forsyth County_2014
Forsyth County,2015,5.5,Forsyth County_2015
Forsyth County,2016,4.8,Forsyth County_2016
Fort Bend County,2010,7.433333333333334,Fort Bend County_2010
Fort Bend County,2011,7.091666666666666,Fort Bend County_2011
Fort Bend County,2012,6.1000000000000005,Fort Bend County_2012
Fort Bend County,2013,5.458333333333333,Fort Bend County_2013
Fort Bend County,2014,4.533333333333333,Fort Bend County_2014
Fort Bend County,2015,4.3,Fort Bend County_2015
Fort Bend County,2016,5.133333333333333,Fort Bend County_2016
Foster County,2010,2.533333333333333,Foster County_2010
Foster County,2011,3.1916666666666664,Foster County_2011
Foster County,2012,3.108333333333333,Foster County_2012
Foster County,2013,3.4166666666666665,Foster County_2013
Foster County,2014,3.033333333333333,Foster County_2014
Foster County,2015,2.9,Foster County_2015
Foster County,2016,3.0666666666666664,Foster County_2016
Fountain County,2010,10.566666666666666,Fountain County_2010
Fountain County,2011,9.591666666666667,Fountain County_2011
Fountain County,2012,8.408333333333333,Fountain County_2012
Fountain County,2013,9.799999999999999,Fountain County_2013
Fountain County,2014,6.958333333333333,Fountain County_2014
Fountain County,2015,5.925,Fountain County_2015
Fountain County,2016,5.8,Fountain County_2016
Franklin City,2010,12.699999999999998,Franklin City_2010
Franklin City,2011,11.366666666666667,Franklin City_2011
Franklin City,2012,9.958333333333334,Franklin City_2012
Franklin City,2013,9.208333333333334,Franklin City_2013
Franklin City,2014,7.841666666666666,Franklin City_2014
Franklin City,2015,6.75,Franklin City_2015
Franklin City,2016,5.666666666666667,Franklin City_2016
Franklin County,2010,8.103030303030302,Franklin County_2010
Franklin County,2011,8.155681818181819,Franklin County_2011
Franklin County,2012,7.4262548262548265,Franklin County_2012
Franklin County,2013,7.005681818181818,Franklin County_2013
Franklin County,2014,5.893939393939394,Franklin County_2014
Franklin County,2015,5.095454545454546,Franklin County_2015
Franklin County,2016,4.612121212121211,Franklin County_2016
Franklin Parish,2010,10.933333333333332,Franklin Parish_2010
Franklin Parish,2011,11.65,Franklin Parish_2011
Franklin Parish,2012,10.222222222222221,Franklin Parish_2012
Franklin Parish,2013,10.075000000000001,Franklin Parish_2013
Franklin Parish,2014,9.409090909090908,Franklin Parish_2014
Franklin Parish,2015,9.775,Franklin Parish_2015
Franklin Parish,2016,9.166666666666666,Franklin Parish_2016
Frederick County,2010,6.716666666666666,Frederick County_2010
Frederick County,2011,6.454166666666667,Frederick County_2011
Frederick County,2012,5.916666666666667,Frederick County_2012
Frederick County,2013,5.5125,Frederick County_2013
Frederick County,2014,4.858333333333333,Frederick County_2014
Frederick County,2015,4.2375,Frederick County_2015
Frederick County,2016,3.3833333333333333,Frederick County_2016
Fredericksburg City,2010,8.3,Fredericksburg City_2010
Fredericksburg City,2011,8.008333333333333,Fredericksburg City_2011
Fredericksburg City,2012,7.0249999999999995,Fredericksburg City_2012
Fredericksburg City,2013,6.433333333333334,Fredericksburg City_2013
Fredericksburg City,2014,6.1000000000000005,Fredericksburg City_2014
Fredericksburg City,2015,5.316666666666666,Fredericksburg City_2015
Fredericksburg City,2016,4.366666666666667,Fredericksburg City_2016
Freeborn County,2010,7.133333333333333,Freeborn County_2010
Freeborn County,2011,6.616666666666667,Freeborn County_2011
Freeborn County,2012,5.758333333333333,Freeborn County_2012
Freeborn County,2013,4.933333333333334,Freeborn County_2013
Freeborn County,2014,4.325,Freeborn County_2014
Freeborn County,2015,3.7916666666666665,Freeborn County_2015
Freeborn County,2016,3.9333333333333336,Freeborn County_2016
Freestone County,2010,8.133333333333333,Freestone County_2010
Freestone County,2011,7.808333333333334,Freestone County_2011
Freestone County,2012,6.814285714285715,Freestone County_2012
Freestone County,2013,6.841666666666666,Freestone County_2013
Freestone County,2014,5.608333333333333,Freestone County_2014
Freestone County,2015,5.45,Freestone County_2015
Freestone County,2016,6.733333333333333,Freestone County_2016
Fremont County,2010,7.575,Fremont County_2010
Fremont County,2011,8.002083333333333,Fremont County_2011
Fremont County,2012,7.254166666666666,Fremont County_2012
Fremont County,2013,6.458333333333333,Fremont County_2013
Fremont County,2014,5.260416666666667,Fremont County_2014
Fremont County,2015,4.610416666666667,Fremont County_2015
Fremont County,2016,4.6499999999999995,Fremont County_2016
Fresno County,2010,16.099999999999998,Fresno County_2010
Fresno County,2011,16.38181818181818,Fresno County_2011
Fresno County,2012,14.533333333333333,Fresno County_2012
Fresno County,2013,13.25,Fresno County_2013
Fresno County,2014,11.566666666666668,Fresno County_2014
Fresno County,2015,10.183333333333334,Fresno County_2015
Fresno County,2016,9.266666666666666,Fresno County_2016
Frio County,2010,6.8999999999999995,Frio County_2010
Frio County,2011,6.5,Frio County_2011
Frio County,2012,5.1571428571428575,Frio County_2012
Frio County,2013,4.6499999999999995,Frio County_2013
Frio County,2014,3.5749999999999997,Frio County_2014
Frio County,2015,3.841666666666667,Frio County_2015
Frio County,2016,4.966666666666667,Frio County_2016
Frontier County,2010,3.1,Frontier County_2010
Frontier County,2011,3.5833333333333335,Frontier County_2011
Frontier County,2012,3.1999999999999997,Frontier County_2012
Frontier County,2013,3.4,Frontier County_2013
Frontier County,2014,2.783333333333333,Frontier County_2014
Frontier County,2015,2.4916666666666667,Frontier County_2015
Frontier County,2016,3.0666666666666664,Frontier County_2016
Fulton County,2010,9.952380952380953,Fulton County_2010
Fulton County,2011,10.029761904761905,Fulton County_2011
Fulton County,2012,9.236904761904762,Fulton County_2012
Fulton County,2013,9.092857142857142,Fulton County_2013
Fulton County,2014,7.080952380952381,Fulton County_2014
Fulton County,2015,6.142857142857143,Fulton County_2015
Fulton County,2016,5.504761904761905,Fulton County_2016
Furnas County,2010,2.9333333333333336,Furnas County_2010
Furnas County,2011,3.641666666666667,Furnas County_2011
Furnas County,2012,3.5416666666666665,Furnas County_2012
